case_id,simulation_id,sample_index,input_sha256,model_kind,algorithm_identity,status,certificate_status,failure_type,failure_message,data_sha256,scenario_sha256,h_V_tau,a_C,budget,beta,lambda_Water,lambda_Vaccine,lambda_Crackers,gamma_D,result_sha256,iterations,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,policy_label,T_COST,certified_objective,C_Q,C_F,C_R,first_stage_cost,worst_scenario,worst_category,worst_hurricane,exact_worst_case_loss,worst_exercise_cost,worst_shortage_penalty,worst_total_shortage,worst_total_F_exercise,budget_usage,Q_Water,F_Water,R_Water,Q_active_Water,F_active_Water,worst_exercise_Water,worst_shortage_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_active_Vaccine,F_active_Vaccine,worst_exercise_Vaccine,worst_shortage_Vaccine,Q_Crackers,F_Crackers,R_Crackers,Q_active_Crackers,F_active_Crackers,worst_exercise_Crackers,worst_shortage_Crackers,row_sha256
E2A_VACCINE_H0,LA-0289,289,fa2f1df2a5a81adf302bb6baff73cd4c0130b16333573323ae44149beefce25b,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,46ab56019f9ecd938d14c9b633692ea8f826498f762ea5f4a98265498d2e91e3,f5050af7f63a853b3a1a03842de04d75123d3b263beef34ccb528ba400bf72ac,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,6b7255b320f440a41fcd4669e7d1992116862ce9989f0d8ef2e9448fa9d8d2f5,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fea624c7e49856b83d621d880e5bfbf7214f08b52329692c80ec882f8f3ca7d
E2A_VACCINE_H0,LA-0291,291,9c295c9cdc825318f593bdb2682c866fda5557c46098cfc294a300c2218d33e5,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,d97d7185dd076dc4b0f5ed0ebd1c193f44d01838bd45b631274d736f04a0b835,5b9ba5e860fc78fc1a0854f39fe4e7a0be7dfa50984a99f7fb0dfa455df153a3,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,486ee68c13aa167aab1678f755f0a007622e257af28b57e413f17efe8fd84604,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724ee35f949d458c811eaa4220835b3e974c2fdde9caa7bf3580c3c026165aef
E2A_VACCINE_H0,LA-0298,298,5ffcb8416097009ab57f63954644fb5c0775284c4e0ff34e8b6a48fa18cf6edd,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,6774b00edc39d367077228dc5da1b45b458366fb08aadf549030d5285fd78b10,80215ebf98e749e34484404041687eb2719d6b5531458981ad7858f9ad9054d9,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0aa98a8fd2cc9de8667e257a7252f71fc72f690eab3ac56d01fab3e89d9a5357,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac9357c028438070a155190bcd19ba643926b88eeb269f94bbab71a8f32f42e
E2A_VACCINE_H0,LA-0308,308,600885755cbb533d7636a4202c2db8b488a60f166a9a98443bcdf11f9246f81c,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,717695d0920d5d75887c48f595434f1e0fbe8a6cd4e3e76cb820ebe7746f31d4,4328fbd4dd4f0e2054dd30d13d9bdd5e294d6bd44606956724024984e9abbe22,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,e09b58348af61f76cf76d31fe5c494293de16371e5d6f17ba3e995e388c74786,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c9b7516b9c7d08ef61c239083df4619442ca48c70760f62f6a7589a49046e6d
E2A_VACCINE_H0,LA-0311,311,2ad8e27d064113cd71ac096661d5484eb440cd01ba5469c5108f0c31297668ed,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,a41931a39331590a59f7ebece9a47ea67eb4a37b928106fe6a576d5d456f77e7,89d6cf34c8dfa106f35910227ea0ad896bda2cb19e57e4ef92244144276dd0ff,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,189a5223b399a8dacf1df8924ce549aecfe22b332b5f638c240b86479ace9b46,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00e56ed6d5e55ab8ce8dfba7ee791c811cf9ce9d1d52e03233fd81ba975154d6
E2A_VACCINE_H0,LA-0342,342,5975c8e611dac33b7a7dca31507f61ea3c00713614dd3bcbeabe2dc4d6bb8896,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,f36de7b7c5cab3dca99875effe2a5b9a96301b167bc4cc3e210cb4fbde406f7b,030bf60f3276b2f284aac60cd189b63316f1d522c481b0c6bfc521ec3830ccc2,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,dccde7b67490f730bcfe05b2c19c340a3752fb87780348c2c678f63bcfaacbc6,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d47b9bc9a8bb83d1690935aab3938ead50ceeaae915307341dbfd199afe14b34
E2A_VACCINE_H0,LA-0365,365,03571409f530a57950103a16cc3d0f31cfa9635ee41d994996c4ed270bbb4e53,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,1be4d059442ebb7bbf372b8d9350ec4f7e39d55a406a628c1766d5e01e2162dc,f24d3ff0dfe887a5d1365e6725192357c7d98850a13e764e6b5f51eb3c8c8743,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,748a7b592f12bdfb048a413f7baa2da3093c106b45c2caf2f41891e501c38bed,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf19c9840b778fef7ec97f2870b156e22c132c29f8823dba6d2d33304d583fe
E2A_VACCINE_H0,LA-0376,376,accf2f786359cbca37bbc8409f5bc01cfc162de1cb340188b890d1d5f662c772,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,9253b27504afe785cffd8c703c341c98208b6895e9a6a86638dd72541833f97e,53adb5bdc09109efc4a09cf9441fd0bff5d01e2c5e4c7988a39fdacac880fee0,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,2cf8dbb12f778f398092c56b6f76fa680507fabfe72d768f10fae16d0e66194c,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65bf701b5756f7eaedd17dddb0d7035e0887ba94ccd0f0ac28fe70fc8d25e98f
E2A_VACCINE_H0,LA-0409,409,d913442f3337a0a02afd4970b676443ebc901b83c7b357c423a98df6473ae779,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,2e375cf1b080a2364fc1714259595164b529aeef2287c4c23fdb5ec135c57551,b519e6ecf1ac1307272789b76d48c05916fdab75d87094d8d774d3919845bad2,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,f1205954a92d2751147198a4d39fb5460dd35ab43d515e3dfc19ff941a43845e,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906882d684e94d306a211eff0b18a43defc8d8cbb4285cebb361a1ecf56e4d5b
E2A_VACCINE_H0,LA-0412,412,9ab8fd65493da1befdf9f5030c1af0a210ea1e451d00cea6e6afb5ad755b260f,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,d2fbf75036ea4716dfee43e0cc8ad6dd6c985e79c078077a560f533a65096b61,232c1efe661e46ccbbb02ed95576dae2e0f35d14acc8150405b8ededd3db8117,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,daf1970c6e666a7f4b16507681ba7e0399bc4eb2e42e579a8003de51354c8ca2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2faf9f5a61f2f039e2674d16c2a1e43260a954754e6f88901c81f453e0f745d4
E2A_VACCINE_H0,LA-0436,436,1e77197beadf8e9a715f7bb85ef8f315c51adce8c616488cfab3d9650af78639,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,6cc8ec5160391d26c4de0ef3ec2a16a38c4a4e2435a24d026285ee96dd0e1599,0686ccc21ee6964040f87147d1dffc1c4173f099a8d4c8fc7ec69a961bbd672e,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,392c87932d8a0e12b89fd6a113b690e4ad8e1d33f55ce85b15dd1db4cc8c657d,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32d85df9b2fd42efe717b5d96ef28953b7d29c92eff366244034efde8db86e27
E2A_VACCINE_H0,LA-0449,449,b99e0b8184bdd18eceee93dc36767e3a4085f25705345953926bcb96a5b5308f,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,bf1cfffe8242e1ef883cb1d63f75aad02958fc24e562979bf9f71bb119fd976d,2e9ab7c9a49165ac92c9eba6f7eeb61d1477fbf3c221508d4503d549db3ae528,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,ece76471108d7c23406fb081ac70f9345d5d520f48aeed9122ccbe12cbaea246,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23378781afe59233065d4e36c579ab68231e8a11af52bfc7c2dd218ca9c5061f
E2A_VACCINE_H0,LA-0476,476,2c38ba8603b19625d68e15fb19eabb6ac6deee09658303618a7ec46323718de4,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,cb5ca829befb305eee22403ad8d09ca5b548bbf7e0682b08e905ddc2c3848834,3800dc495f53740ae6df2c796914bbbaa91d4fdf60a595e6c2462d6877399ba0,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,ce1509598266652dd85dc9db70d9dde463a3045a2a408c05a76dc34634265a52,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c64bab5073e3d243d7691f08b5d2cc5f66463b4f748efe189c53403417079ff4
E2A_VACCINE_H0,LA-0496,496,9d697be546915ba9e9c742825e409d88ae9ad0b34a692676c63c615990de25f8,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,983a11acf341d2f5ddea24dcc3fb793293f31659988a0bba714393a2aa105b2c,dd933f0cbcf74a922e71da031e43d5d5b72788f58a3cad8442c17fc25cccba8d,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,f710d5a9ecd9e0c645df3cc501b3a9e1510437b4a543141893496b69d5c5cf8f,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc3c11c74c2e0d853267b2d67fad130ba00baffb2a47985be3d07674a3ae9166
E2A_VACCINE_H0,LA-0504,504,ed71f2f85e64fda188216aa4764e6f849413b10da2384834f54e69fb5e4e1f4b,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,5cd34d07a90c7e1e35fb375f0a1424ea687f7e123fc59b89e24066a8eb98a7b9,36e1003ad3a04be5af44756c452a509d748d12f0f57acb1cbd24ea5c9bb3342f,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,4e578ba77f2f5380c942b20718da030a62969f9e69876201cac26a84fe98cd76,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5579cc6abaae987ad74b374bc7b0b1432826937cd5eeedea8aa7c7c3bf429f84
E2A_VACCINE_H0,LA-0523,523,d31aa80ffad076f8dd285ed039d40993d844b1d27fe990b838b50f90d2c56fa9,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,cb7ca2a59190db0e832949110a9194c66ca9d794bacb26a84e7c004c6c7aebe3,4557c413d3157b196360f951cbc1ec11c39a99f1e87374cebd71fc4c38f1f250,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,1d54abf72eedd416fd159d6cae96152fb743eee8b2381015b97831aa13fd2e4a,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5da39d615a4489f0e65ea8688982a8bfd58e442c2d128713b07d2cfa5f0520bc
E2A_VACCINE_H0,LA-0538,538,bb258092ace55c12f6803dbf9c2e9f9ca7929da87dfb0a40296ec047254940f3,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,69a3c4b582dd7349a62b04e1e6becf726e3a8bf3d1b9ac0da7d65ecbf9ab1bd8,0404ec60f7b2e6c2986199568be09fc3f5170a297bcb9fd7de2febcc5ee80ec3,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,3076b523ee5f688792d48e1a3c650eec27b6c777f97ff92e4285219313c247c2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,058893ef5e801610ee60c11f499a720dc33b5cc046120e02fc7b55e1ced0ceb0
E2A_VACCINE_H0,LA-0541,541,04d1b35d27b3ba8780541d7818178d4a2540ba3ca7eba219c7d74b1f4a8ae6fe,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,1077762fe08fef3ab67dc4c24ce40fc7a7300285ac895e002ae7ec5f27f38499,f8fb73fc9bc18f031e6c0f191467fb918736fef68598ebc839f531e774ef8aa6,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,a33b25732c57f73469fdbd3d8613c8b229f84687244c13aeab1c542e53a6e915,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431650cc9cf789bc68c4b6c6d9b4cbd9293f1732af30dd051b04c689e91037de
E2A_VACCINE_H0,LA-0611,611,7f0f205a2367c6b286612b5c83bd466e403a76a853ea3c65e54c168aca01ade9,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,f698cc6ed1fba037bf29c49160948e0142e7937f154aea45096cfc9fd6a52617,c762af0f54c224a43be23b0a1c229155a8e4984f5d53ccdf93d78c29233afe13,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,b93fe65f0c4f35601ce92b40297bcc56da3148ef50968c6c6c8c8f3ed8e36a70,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c75db213e6c448579bb119a199d2a61e587b6d9774fa15c73d007702ec052da
E2A_VACCINE_H0,LA-0618,618,cc51d9aa8025dc8c3cad333a7d884bcd02747b3bb5b1eb75c4d4790786d456cb,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,c03c9e747ff21de9a7fe1be93693b4dc1409056e3f1a68a03720ee4bea08f5c6,eb9b77ec111652bfd88e8f386e8c1948fc2aaf3ec06eab5c74679f32ee5d37e7,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,ecd9dae047561e885a5c1c0404707541a915b1643d21b9ee4108f06cb50227f7,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acecf6557d8d9bb8b46f501f0a610895b2e476ade2697efb3c02129988eb9729
E2A_VACCINE_H0,LA-0644,644,103819d6efae8e8d55afb623531c8fcc5caedfe82e8359c199034866e7596adb,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,b5b68caf1abd7ddb8b2a762b4672bc84f60eefb5632204955cb124bb3204b73b,923e1e2b57610fc7740e2fd24a768713c9758a7184ac2a373f934d0a1a48a9a3,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,5b0f80cdfac994661cdaf81768cb2cebd7eb674ce406d83f19a9320cd84dd0e0,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71d30529a1ef6f6f66862799e201ae5981d87c32c9fc4ed41c8a6eed20d83f53
E2A_VACCINE_H0,LA-0654,654,4ef1d9df69d5d7130d3d42e294c1182123f2593437574be71ff64cfbe18e8424,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,ebb28e8125d0cdb33a5bd36424c9083b5c45075626add05b9a89b444362afe2c,6daf25212f4c17aafd559619767cccade067337e2fb03da9a5af7bd4f2a25ce9,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,4f88167f7fc339f0be71a4ea4eb82b0fe1c33343bf6b67e632c71305af509073,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b45feb6a5c8ee13b2be73bef8eac5ee79a21135dbaf6cfa5d31f11d6634c0fd
E2A_VACCINE_H0,LA-0655,655,45489cb4e0a7fca0bb86ea1f9af348ada1ccef4291e4db2c2a29812789df4bca,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,de813f32561e3b5e1b6ffebb7e34f956f77e48fd59bc74d5774e06cbaf005281,2018ed779c79734026b57facb6c8560ded17ba137e1189e244f5b773607f59be,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,b0aaaa9b6c7f24b7813818546fa2b4fc1c91cbaee4bc4b5940be3ac533771f1b,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c153e6b425205e15306ed1083482bc106e05045e68bc09e73a316c7b7e131193
E2A_VACCINE_H0,LA-0664,664,5497f1c9a446434f8dd9be045670011511bc6bb3d13d795ab51e1e389b7e6bc4,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,0c4a758f5ccf35eaf36e3f6b905710d1c1b61c6312258df92d968477d15574c7,dc5a4c02406cf240f472b5f5e289b40063329565cf5a713e70a3418fbd4d6822,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,d94ff6592f2d41fe74d121e2f917e80cf172c2fa5610be75c9ee420ec9a73bbc,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f3d490bd91579b5ea535345eb3c38cddabae4edcc99322655c35df13f15b973
E2A_VACCINE_H0,LA-0671,671,942fb721765250f53d531bb6e5b970d0a0c78a7989fe46d19ff34f0287782c4d,M2,A1_FINAL_NO_MEMORY_V1,oracle_failure,FAIL,oracle_failure,Full exact certification was incomplete,e68416525cf301bc520c6713f622370ed7e28d7d1fcf83f6090ac0088ab4a81c,3be5c3d6eb74e5b6437c56af735d9f606d539d852688a560d8f983854bef64df,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,f486111546b797597d826833ca7548758d0f110ca4bb03164e22ec22cf27efe3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e135087b3bea3ede5e184b1679ce4cf25030b269d1b07c3820b0788f01a5454
